original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
His father died of a heart attack	His father died of	his father died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A picture hangs at his study	a picture hangs at his study	a picture hangs
A picture hangs at his study	a picture hangs at his study	a picture hangs
A picture hangs at his study	a picture hangs at his study	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
