original	label	prediction
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The accident happened on Saturday night	The accident happened on	the accident happened
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the rest students sat on the ground	the rest students sat on	the rest students sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The accident happened on Saturday night	The accident happened on	the accident happened
the rest students sat on the ground	the rest students sat on	the rest students sat
The accident happened on Saturday night	The accident happened on	the accident happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
