demonstration	test_sentence	response
Nissan created its quake ad in a weekend	Some current rates exceed those on CDs	some current rates exceed those
She was as cool as a cucumber	The youthful audience for Saturday programming is no longer dependent on the networks	the youthful audience for saturday programming is no longer dependent on
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Blue chips led the march up in heavy trading	blue chips up in heavy trading
The company earns about half its revenue overseas and plans further expansion	This hurts the price of corporate bonds	this hurts the price of bonds
Even claims against individuals and companies face significant roadblocks	There is a small Renoir on the wall	small on the
The competitive sniping can get pretty petty at times	And most of these are absolutely unnecessary	and most of these
The rise matches that of the Dow Jones industrials this year	Our teachers are not an important factor in our educational crisis	our teachers not important factor in educational crisis
Your story is an insult to the citizens of the Mississippi Delta	The most common conflict involves compensation	fail to follow
The investors range from elderly widows to affluent professionals	The prices of most livestock futures contracts had dropped sharply Monday	prices livestock futures dropped monday
Demand will come first from programming production companies and then from television stations	It was the highest bid in history for a work of art	it was the highest bid in history for a work of
The Pentagon is a haunted house	Stock prices fell sharply in active trading	stock prices fell sharply
It also lowered some air fares	The youthful audience for Saturday programming is no longer dependent on the networks	the youthful audience for saturday programming is no longer
The legal fight was the subject of a Wall Street Journal story yesterday	The move reflected the growing confidence of the revamped Supreme Soviet	the move reflected the growing confidence of
Rents have soared along with house prices	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock
But slow sales forced Ford to kill the brand just last week	Neither side would comment	neither side comment
The West Germans then took over and finally found Markus Hess	Investors and analysts applauded the news	investors and analysts applauded
Only a few books fell in the reading room	But readers may well feel the pangs of recognition	but readers may well feel
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Both firms are in New York	both in new york
But slow sales forced Ford to kill the brand just last week	She bursts into tears and walks away	she bursts tears and walks
The company also faces delisting by the National Association of Securities Dealers	The mask cuts to the quick	the mask cuts
William Coors is their uncle	The pilots argued that this triggered a pay raise for them	the pilots argued that this triggered
Analysts expect further jitters this week	The Winter Games outlook also is mixed	the winter games outlook
President Bush signed a disaster declaration covering seven Northern California counties	The appointments are part of a planned succession at the company	the appointments are part of a planned succession
He expects the price for that product to rise even more next year	In a porous wicker basket	in porous wicker basket
