original	label	prediction
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The students look at the complex equation	the students look at the complex equation	the students look at
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A picture hangs at his study	a picture hangs at his study	a picture hangs
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The story begins in a small town	the story begins in a small town	the story
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
