original	label	prediction
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The accident happened on Saturday night	The accident happened on	the accident happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest students sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Most people live in rural areas	Most people live in	most people live
The story begins in a small town	the story begins in a small town	the story begins
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Most people live in rural areas	Most people live in	most people live
His family lived in an old farmhouse	His family lived in	his family
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His father died of a heart attack	His father died of	his father died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
