original	label	prediction
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old man looked at the window	the old man looked at the window	the old man looked
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
Most people live in rural areas	Most people live in	most people live
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The story begins in a small town	the story begins in a small town	the story begins
