original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Most people live in rural areas	Most people live in	most people
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Most people live in rural areas	Most people live in	most people live
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the rest students sat on the ground	the rest students sat on	the rest students sat
The accident happened on Saturday night	The accident happened on	the accident happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The story begins in a small town	the story begins in a small town	the story begins
