original	label	prediction
His father died of a heart attack	His father died of	his father died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The students look at the complex equation	the students look at the complex equation	the students look at
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
A picture hangs at his study	a picture hangs at his study	a picture hangs
The story begins in a small town	the story begins in a small town	the story begins
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The accident happened on Saturday night	The accident happened on	the accident happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old man looked at the window	the old man looked at the window	the old man looked
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His glasses lie on the bedside table	his glasses lie on the bedside table	glasses on table
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the rest students sat on the ground	the rest students sat on	the rest sat
