original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the rest students sat on the ground	the rest students sat on	the rest students
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The accident happened on Saturday night	The accident happened on	the accident happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His family lived in an old farmhouse	His family lived in	his family
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
Most people live in rural areas	Most people live in	most people live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
