original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
The students look at the complex equation	the students look at the complex equation	the students
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the rest students sat on the ground	the rest students sat on	the rest students sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His family lived in an old farmhouse	His family lived in	his family lived
Most people live in rural areas	Most people live in	most people live
the rest students sat on the ground	the rest students sat on	the rest students sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His family lived in an old farmhouse	His family lived in	his family lived
