original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
The students look at the complex equation	the students look at the complex equation	the students look
The students look at the complex equation	the students look at the complex equation	fail to follow
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
Most people live in rural areas	Most people live in	most people live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His father died of a heart attack	His father died of	his father died
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Most people live in rural areas	Most people live in	most people live
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
A picture hangs at his study	a picture hangs at his study	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
