original	label	prediction
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
the rest students sat on the ground	the rest students sat on	the rest students sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The story begins in a small town	the story begins in a small town	the story begins
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The students look at the complex equation	the students look at the complex equation	the students look at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
His family lived in an old farmhouse	His family lived in	his family lived
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
Most people live in rural areas	Most people live in	most people live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Most people live in rural areas	Most people live in	most people live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
