demonstration	test_sentence	response
He expects the price for that product to rise even more next year	Never once did she gasp for air or mop her brow	never once did she gasp for or mop her brow
An American journalist now is standing trial in Namibia	Electronic gimmicks are key	electronic gimmicks
Loyalty lags most for utilitarian products like trash bags and batteries	He is a lawyer with a string of academic degrees	he is a lawyer with a string of
But slow sales forced Ford to kill the brand just last week	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman contributed this article
The investors range from elderly widows to affluent professionals	But this raises added cost barriers to urban entrepreneurship	but this raises cost barriers to entrepreneurship
Craig Forman in London contributed to this article	In Greater Israel more than half the children under six are Muslims	in greater israel muslims
Your story is an insult to the citizens of the Mississippi Delta	The unions and the company last week agreed to mediation	the unions and the company last week agreed to
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Now it is their fellow Turks arriving as refugees from Bulgaria	now their turks refugees from bulgaria
Only a few books fell in the reading room	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition
The embryo had progressed only to a clump of eight identical cells	One big obstacle is that few drugstores develop the film anymore	one big obstacle is
Total return is price changes plus interest income	And the egg producers have done a pretty good job	fail to follow
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Conference committees are breeding grounds for mischief	committees are breeding grounds for mischief
Sierra Tucson operates an addiction treatment center	It has more drug users than Boston has people	it has more drug users
The two sides now are accusing each other of lying	The figures occasionally include incomplete transactions in restricted stock	the figures occasionally include
She was as cool as a cucumber	That brought a chain reaction in the industry	that brought a chain reaction
That cost rises in times of high market volatility	Borrowed shares on the Amex rose to another record	borrowed shares on the amex rose to
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	It was the highest bid in history for a work of art	it was the highest bid in history
Sonja Steptoe and David Wilson contributed to this article	Treasury bonds ended slightly higher in light trading	treasury bonds ended slightly higher
The embryo had progressed only to a clump of eight identical cells	But even that goal may prove optimistic	but even that
Loyalty lags most for utilitarian products like trash bags and batteries	Their verdict on real estate is almost the same	their verdict on real estate is almost
Another poked a hole in the heel of his shoe	The issue here may be the soundness of the guarantee	the issue here may be the soundness of
He does this in at least three of his solo pieces	The Fed has assumed a similar responsibility in the market for government securities	the fed assumed responsibility in market for government securities
Ashland had a loss	But the stock market swings have continued	but the stock market swings
Investors welcomed the move	They looked at the miniature and saw a giant folly	they looked at the miniature and saw a giant
