demonstration	test_sentence	response
Your story is an insult to the citizens of the Mississippi Delta	Further consolidations in the industry could follow	further consolidations in industry could follow
Ashland had a loss	Tom Herman contributed to this article	tom herman contributed
We go from one to the other	But there are no scientific data on this question	but no scientific data on this question
It blames most of these on Fatah	The Marina rescue center offered a very San Franciscan response to the disaster	the marina rescue center offered very san franciscan response disaster
Total return is price changes plus interest income	The report of the bankruptcy filing stunned Hollywood executives and investors	bankruptcy filing stunned hollywood
The company earns about half its revenue overseas and plans further expansion	Digital is promising a new approach	digital is new approach
But slow sales forced Ford to kill the brand just last week	Revenue doubled from two years ago	fail to follow
He does this in at least three of his solo pieces	They lied to me on the recruiting trip	they lied to me
Craig Torres and Anne Newman contributed to this article	Sunbelt foreclosed on the ranch	sunbelt foreclosed on
This hurts the price of corporate bonds	Waxman sells a variety of hardware products for the home repair market	waxman sells hardware
Some even see a silver lining in the dark clouds	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this shared loyalty to the striking similarity among
The trial begins today in federal court in Philadelphia	Major European auction houses are turning increasingly to specialized sales	major european auction houses are turning increasingly to sales
Total return is price changes plus interest income	Measures of manufacturing activity fell more than the overall measures	measures of manufacturing activity fell more overall
The House version would raise slightly more	This untried concept would expose these firms to potentially astronomical punitive damages	this untried concept would expose
We do not depend on pharmaceutical companies for our support	Trading volume was only modestly higher than normal	trading volume higher
The third principal in the South Gardens adventure did have garden experience	The inquiry soon focused on the judge	the inquiry soon focused on the
Analysts expect further jitters this week	Investors welcomed the move	investors welcomed
He has too readily swallowed the case for the activist law school culture	Measures of manufacturing activity fell more than the overall measures	measures fell more
Federal Paper Board sells paper and wood products	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs
These people have different agendas	Additional cable partners could boost subscribers even further	additional cable partners
The House version would raise slightly more	The Dutch utility firm serves the Amsterdam and Utrecht areas	dutch utility firm serves amsterdam utrecht
It blames most of these on Fatah	Only a few books fell in the reading room	few books fell reading room
Motorola is fighting back against junk mail	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady is deputy director of the russian research foundation
An assassin in Colombia killed a federal judge on a Medellin street	But the brand had trouble from the start	but the brand had trouble
