original	label	prediction
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The story begins in a small town	the story begins in a small town	the story begins
Most people live in rural areas	Most people live in	most people live
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The story begins in a small town	the story begins in a small town	the story begins
The accident happened on Saturday night	The accident happened on	the accident happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
Most people live in rural areas	Most people live in	most people live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
