demonstration	test_sentence	response
No amount of hype will bring viewers back if the shows are weak	But they attribute much of the weakness to customer inventory reductions	but they attribute weakness to customer inventory reductions
The third principal in the South Gardens adventure did have garden experience	Some analysts remain bullish	some analysts remain
It also lowered some air fares	Brooks Brothers is also remodeling its stores	brooks brothers is also
The legal fight was the subject of a Wall Street Journal story yesterday	Big withdrawals from the junk funds have continued this month	big withdrawals from the junk funds have continued
Even claims against individuals and companies face significant roadblocks	Conference committees are breeding grounds for mischief	conference breeding grounds for mischief
The House version would raise slightly more	The recent sharp stock market decline exacerbated those concerns	recent decline exacerbate concerns
William Coors is their uncle	Issues of insurance brokers were especially strong	issues of insurance brokers
Sierra Tucson operates an addiction treatment center	Most expect the decline in New York stock prices to continue this week	most expect the decline
The investors range from elderly widows to affluent professionals	The new exchange drew instant recognition from an unwelcome quarter	the new exchange drew instant recognition from an unwelcome
The woman had nearly died	But they are stalwart socialists	but they are
Some found it on the screen of a personal computer	Poland makes no machinery for a plant on that scale	poland makes no machinery
The pilots argued that this triggered a pay raise for them	New telephone lines posted healthy growth	new telephone lines posted
We do not depend on pharmaceutical companies for our support	Other money managers also opened their wallets	other money managers
The two sides now are accusing each other of lying	Hostile takeovers are quite a new phenomenon	hostile takeovers are quite
He does this in at least three of his solo pieces	She has lots of opinions	she has opinions
Utilities management is a major commercial niche	This bias is in no way deliberate	this bias is
We do not depend on pharmaceutical companies for our support	Right away you notice the following things about a Philip Glass concert	right away
But the move lagged a stronger rise in New York Stock Exchange issues	Still the Salinger decision created a strong presumption against fair use of unpublished materials	still the salinger decision created a strong presumption against fair use of
No amount of hype will bring viewers back if the shows are weak	He is our most dangerous enemy	he is our dangerous enemy
An American journalist now is standing trial in Namibia	It shows a boy hurling rocks at a street lamp	it shows a boy
Nissan created its quake ad in a weekend	It is a quick fix for a complex problem	it is a quick fix
Some even see a silver lining in the dark clouds	Until now it had sat idle	until now it had sat
Even claims against individuals and companies face significant roadblocks	Some funds are posting yields far higher than the average	some funds are posting yields higher than average
The bond market was unmoved by the economic statistics	Giant has interests in cement making and newsprint	giant has interests in
