demonstration	test_sentence	response
The Senate will probably vote not long afterward	The contract also provides for advanced billing and network management services	the contract also provides
The company also faces delisting by the National Association of Securities Dealers	Charlie Brown is selling out	fail to follow
He does this in at least three of his solo pieces	He takes over a school system in the midst of radical reform	he takes over school system
Rents have soared along with house prices	But even a little appeal has a lot of attraction these days	but even a little appeal has a lot of
The rise matches that of the Dow Jones industrials this year	it defended appropriate constitutional safeguards and practical common sense	it defended appropriate constitutional safeguards
The company develops and markets products for the food service industry	That brought a chain reaction in the industry	that brought a chain reaction
The company develops and markets products for the food service industry	But under Alan Greenspan that has changed	but under alan greenspan changed
An American journalist now is standing trial in Namibia	The company is active in office and residential development in New York	the company is
Ski promotions have traditionally avoided the touchy issue of safety	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with one or more california refineries
He does this in at least three of his solo pieces	Japanese government bonds ended lower after the dollar rose modestly against the yen	fail to follow
These people have different agendas	The quake postponed the third and fourth games of the World Series	the quake postponed
She was as cool as a cucumber	The tape was on tv before the night was out	the tape was on tv before
Most sleep on the floor	The peril of unlimited liability looms large for a number of them now	peril unlimited liability number now
We were out of the box	The remainder of the house leans precariously against a sturdy oak tree	the house leans against a tree
The most pressing problem was the suspension of options trading	London shares closed moderately lower in thin trading	london shares closed
He expects the price for that product to rise even more next year	Creative accounting is a hallmark of federal credit	creative accounting hallmark federal credit
The investors range from elderly widows to affluent professionals	Shares of biotechnology companies in the area were also higher	shares of biotechnology companies in area higher
Sonja Steptoe and David Wilson contributed to this article	Now it is their fellow Turks arriving as refugees from Bulgaria	now it their fellow turks arriving refugees bulgaria
Another poked a hole in the heel of his shoe	The Vatican was in the red last year	the vatican was in
The embryo had progressed only to a clump of eight identical cells	Biotechnology issues were strong	biotechnology issues
Discouragement feeds on itself	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady deputy director russian research foundation london
Ashland had a loss	There is hope of change	there is hope
And she has this inexhaustible energy	Futures prices recovered in quiet trading	futures prices
Help may be on the way	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee hearing bill tuesday
