original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The story begins in a small town	the story begins in a small town	the story begins
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The story begins in a small town	the story begins in a small town	the story begins
The story begins in a small town	the story begins in a small town	the story begins
The students look at the complex equation	the students look at the complex equation	the students look at
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old man looked at the window	the old man looked at the window	the old man looked
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
His parents rushed to his side	his parents rushed to his side	his parents rushed
His parents rushed to his side	his parents rushed to his side	his parents rushed
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The students look at the complex equation	the students look at the complex equation	the students look at
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His family lived in an old farmhouse	His family lived in	his family lived
