demonstration	test_sentence	response
The commercial was absolutely silent	His credentials are excellent for the task	his credentials are
Rents have soared along with house prices	Congressmen raised the issue yesterday at a hearing	congressmen raised the issue yesterday
We had great success in Somalia	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained
Ski promotions have traditionally avoided the touchy issue of safety	He had been associate professor in the department of finance at Seton Hall University	he been professor in finance at seton hall university
Your story is an insult to the citizens of the Mississippi Delta	It has some of the highest costs in the league	it has some of highest costs in league
Nobody has any credible estimate	Repeat customers also can purchase luxury items at reduced prices	repeat customers also can purchase
Some even see a silver lining in the dark clouds	Guarantee by Industrial Bank of Japan	guarantee by industrial bank of
Other magazine publishing companies have been moving in the same direction	The company develops and markets products for the food service industry	the company develops and markets products
Nissan created its quake ad in a weekend	Poland makes no machinery for a plant on that scale	poland makes no machinery
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Both the Peasants and Rural Solidarity are forming new political parties for farmers	fail to follow
Expansion plans also include acquisitions in growing foreign markets	And not just for the players	and not just for
The outlook for corporate earnings is fairly bleak	Two more securities firms bowed to the outcry over program trading	fail to follow
These people have different agendas	The bikes are unwelcome on trails in national parks	the bikes are
Nissan created its quake ad in a weekend	Silicon Valley heaved a sigh of relief yesterday	silicon valley heaved a sigh
Federal Paper Board sells paper and wood products	The investors range from elderly widows to affluent professionals	the investors range
The outlook for corporate earnings is fairly bleak	But both the traders and the pilots remain interested in some transaction	but traders and pilots interested in some transaction
Some abortion advocates have been asking themselves this very question	They note that stocks experienced volatile swings long before futures	they note that stocks experienced volatile swings
She was as cool as a cucumber	The Panamanian affair is only the tip of a more alarming iceberg	the panamanian affair is only the tip of
The answer will be obvious	Bond prices also edged higher	bond prices edged higher
Motorola is fighting back against junk mail	But then they wake up to a nightmare	but then they wake up to
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Still the Salinger decision created a strong presumption against fair use of unpublished materials	still the decision created a strong presumption against fair use of unpublished materials
Total return is price changes plus interest income	Borrowed shares on the Amex rose to another record	shares rose to another record
President Bush signed a disaster declaration covering seven Northern California counties	Now the Alley has moved ahead on both artistic and financial fronts	now the alley has moved ahead
Most sleep on the floor	The majority of the bikes never even make it into the high country	majority bikes never high country
