demonstration	test_sentence	response
Ski promotions have traditionally avoided the touchy issue of safety	Rumors of Soviet interest also pushed up the prices of soybean futures contracts	rumors of soviet interest also pushed up the prices of soybean contracts
He expects the price for that product to rise even more next year	The dispute pits two groups of claimants against each other	the dispute pits two groups of against each other
An assassin in Colombia killed a federal judge on a Medellin street	But many proponents of Filipino see resistance to the language finally crumbling	but many proponents of filipino see resistance to the language finally
But the brand had trouble from the start	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back if the shows are
Nobody has any credible estimate	Joanne Lipman contributed to this article	joanne lipman
And she has this inexhaustible energy	That would leave Hun Sen and the Khmer Rouge	that would leave hun sen
But the brand had trouble from the start	The Environmental Protection Agency is getting a lot out of the Superfund program	the environmental protection agency is getting a lot out of the superfund
Radio programs and books have followed the daily television show	The Diet plays a minor role compared with the powerful bureaucratic system	the diet plays a minor role
Some found it on the screen of a personal computer	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter is toronto dominion securities inc
The investors range from elderly widows to affluent professionals	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans against a sturdy oak tree
They lied to me on the recruiting trip	Prices of Treasury bonds tumbled in moderate to active trading	prices tumbled
Some abortion advocates have been asking themselves this very question	Rents have soared along with house prices	rents have soared
The end of the marriage was at hand	The loss of more customers is the latest in a string of problems	fail to follow
October is a critical month for the privatization program	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said
He does this in at least three of his solo pieces	The most popular such shows focus on narrow national concerns	most popular shows focus on national concerns
An American journalist now is standing trial in Namibia	The robberies also have set off a controversy involving the airlines	the robberies also have
But the move lagged a stronger rise in New York Stock Exchange issues	Bond prices were little changed in sluggish activity	bond prices were little changed in
Another poked a hole in the heel of his shoe	But such caution is no guarantee against mistakes	but such caution is no guarantee against
The company earns about half its revenue overseas and plans further expansion	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies ventilated oil filler cap
It also lowered some air fares	We think that the ratings revision is unfortunate but not unexpected	we think that the ratings revision is
But the move lagged a stronger rise in New York Stock Exchange issues	This pattern was particularly evident among more highly educated couples	this pattern was particularly evident among more highly educated
Some even see a silver lining in the dark clouds	These are curious times in South African politics	these are curious times in south african
The bond market was unmoved by the economic statistics	Union officials have taken a beating politically as a result	union officials have taken a beating politically
These revised figures also may explain some of the recent strength of the dollar	That cost rises in times of high market volatility	that cost rises
