demonstration	test_sentence	response
They lied to me on the recruiting trip	Developers are also eyeing the real estate portfolios of major corporations	developers eyeing real estate major corporations
Only a few books fell in the reading room	Options markets stopped trading in many securities	options markets stopped trading in
It blames most of these on Fatah	He had been vice president in that office	he vice president in that office
The Senate will probably vote not long afterward	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned capital investment by pacific bell
The Senate will probably vote not long afterward	Congress previously cut six airports this year	congress cut airports this year
The Senate will probably vote not long afterward	This measure had dropped sharply in August	this measure had dropped
Other forms of red tape are more pervasive	Yet the bill is riding high on the furor over drug trafficking	fail to follow
Motorola is fighting back against junk mail	Accepted theories of asset pricing offer a perfectly legitimate explanation	accepted theories of asset pricing offer a perfectly legitimate
Loyalty lags most for utilitarian products like trash bags and batteries	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably would still leave the banks
Delayed financings also would affect the operations of many companies	He ticks off several major differences between now and two years ago	he off several major differences between now and two years ago
These people have different agendas	The fund made a similar move earlier this year	the fund made earlier this year
The competitive sniping can get pretty petty at times	Chandler might have been predicting the course of his own career	chandler might have been predicting
He does this in at least three of his solo pieces	No one around me was saying anything	fail to follow
The investors range from elderly widows to affluent professionals	Some nights he slept under his desk	fail to follow
We had great success in Somalia	Merck is one of the most important stocks in the Major Market Index	fail to follow
Only a few books fell in the reading room	But such skills were alien to Toni Johnson	but such skills were alien to
She was as cool as a cucumber	Poverty remains far more widespread among blacks than other Americans	poverty remains far more widespread among blacks than
The outlook for corporate earnings is fairly bleak	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady deputy director russian research foundation london
London shares closed moderately lower in thin trading	Treasury prices ended mixed in light trading	treasury prices ended mixed
The third principal in the South Gardens adventure did have garden experience	His credentials are excellent for the task	his credentials are excellent
The trial begins today in federal court in Philadelphia	It was the highest bid in history for a work of art	fail to follow
The plan lacked a withdrawal timetable	Some in the industry are skeptical	some in the industry
An assassin in Colombia killed a federal judge on a Medellin street	Buyers stepped in to the futures pit	buyers stepped in to the futures
We were out of the box	The majority of the bikes never even make it into the high country	the majority of the bikes never even make it
