demonstration	test_sentence	response
Athena eventually acquired exclusive rights to the technology and currently is developing it	But there is no solid evidence that the Khmer Rouge have changed	but there is no solid evidence that the khmer rouge have
The embryo had progressed only to a clump of eight identical cells	The economic ideas in the document are much bolder than current policies	the economic ideas
He does this in at least three of his solo pieces	This is a story about suckers	story about suckers
He expects the price for that product to rise even more next year	Guarantee by Credit Suisse	guarantee by suisse
Some equipment going to work is almost new	That total would be important for Drexel	that total would be
Our teachers are not an important factor in our educational crisis	The completion of the merger agreement follows months of twists and turns	the completion of the merger agreement follows months of
The measure also includes spending cuts and increases in federal fees	New York stocks recovered some of their losses after the London market closed	new york stocks recovered some losses london market closed
The outlook for corporate earnings is fairly bleak	Yet the bill is riding high on the furor over drug trafficking	the bill is riding high on the furor over drug trafficking
Another poked a hole in the heel of his shoe	The pool invested idle cash for many state agencies and local governments	the pool invested
The two sides now are accusing each other of lying	She has lots of opinions	she has opinions
Our teachers are not an important factor in our educational crisis	The above represents a triumph of either apathy or civility	the above represents a triumph of either apathy or
He has too readily swallowed the case for the activist law school culture	They talked of the home run	they talked
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Stock prices slipped lower in moderate trading	stock prices lower in trading
The House version would raise slightly more	He wound up and let loose a fastball	he fastball
Some found it on the screen of a personal computer	The team then proposed modifications in their work process to management	the team then proposed modifications
William Coors is their uncle	There will be recreation and movie rooms	there will be
Even claims against individuals and companies face significant roadblocks	One building in Palo Alto may be damaged beyond repair	one building in palo alto may be beyond repair
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Big withdrawals from the junk funds have continued this month	big withdrawals from junk funds this month
An American journalist now is standing trial in Namibia	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is
The Bakersfield Supermarket went out of business last May	Officials at the University of Virginia Art Museum certainly would agree	fail to follow
An American journalist now is standing trial in Namibia	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with one or more undamaged
Rents have soared along with house prices	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans precariously
The most pressing problem was the suspension of options trading	This is not nearly good enough	this is not nearly
We had great success in Somalia	But such skills were alien to Toni Johnson	but such skills
