original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The students look at the complex equation	the students look at the complex equation	the students look at
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old man looked at the window	the old man looked at the window	the old man looked
the old man looked at the window	the old man looked at the window	the old man looked
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
