original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Most people live in rural areas	Most people live in	most people live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old man looked at the window	the old man looked at the window	the old man looked
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His father died of a heart attack	His father died of	his father died
The accident happened on Saturday night	The accident happened on	the accident happened
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
the old man looked at the window	the old man looked at the window	the old man looked
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A picture hangs at his study	a picture hangs at his study	a picture
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
A picture hangs at his study	a picture hangs at his study	a picture
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
