demonstration	test_sentence	response
Our teachers are not an important factor in our educational crisis	Since then she has become wealthy	since then she has become
We were out of the box	The trial begins today in federal court in Philadelphia	trial begins today in court in philadelphia
Some found it on the screen of a personal computer	Another poked a hole in the heel of his shoe	another poked a hole in his shoe
Even claims against individuals and companies face significant roadblocks	Total return is price changes plus interest income	total return is price changes plus income
Other network applications have very different goals	The inquiry soon focused on the judge	the inquiry soon focused
An assassin in Colombia killed a federal judge on a Medellin street	The peril of unlimited liability looms large for a number of them now	the peril of unlimited liability looms large for a number of them
The answer will be obvious	Accounting problems raise more knotty issues	accounting problems raise more
We were out of the box	It all started with geography	it all started
Discouragement feeds on itself	The executive branch bears the first responsibility for timidity	the executive branch bears
Investors welcomed the move	The house just settled right down into the ground	the house just settled
We had great success in Somalia	My back is still in knots and my hands are still shaking	my back is still in knots
The company also faces delisting by the National Association of Securities Dealers	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers and loses
Some abortion advocates have been asking themselves this very question	The company paid five cents a share in April	the company paid five cents
Most sleep on the floor	The estimate includes the results of new stores	the estimate includes the results of new
He has too readily swallowed the case for the activist law school culture	The service supplies weekly reports on school and college construction plans	the service supplies
That cost rises in times of high market volatility	The latest wave of marketing is instructive	the latest wave of
Even claims against individuals and companies face significant roadblocks	Magazine publishers are facing spiraling costs and a glut of new titles	magazine publishers are facing new titles
Total return is price changes plus interest income	But readers may well feel the pangs of recognition	readers may feel recognition
Ashland had a loss	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably would still leave the banks
The answer will be obvious	The transactions are unrelated	the transactions are
But the brand had trouble from the start	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains in quiet trading as concerns about equities
Analysts expect further jitters this week	The contract also provides for advanced billing and network management services	the contract also provides
We do not depend on pharmaceutical companies for our support	This is not the case	this is not
Demand will come first from programming production companies and then from television stations	Books and tapes all over my room	books and tapes all over my
