demonstration	test_sentence	response
And she has this inexhaustible energy	Millions of refugees would rush home	millions of refugees would rush
He expects the price for that product to rise even more next year	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	defaults on veterans affairs loan guarantees have quadrupled in past eight years
Demand will come first from programming production companies and then from television stations	Yet her intensity stops and starts with the music	yet her intensity stops and starts with the
Expansion plans also include acquisitions in growing foreign markets	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies with ties to the junk bond market also tumbled
Ski promotions have traditionally avoided the touchy issue of safety	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also economic efficiency in all sorts of ways
The Senate will probably vote not long afterward	We now know that the words were not always his own	we now know
The woman had nearly died	Banks may contribute more senior debt	banks may contribute
The outlook for corporate earnings is fairly bleak	The joke here is that the Giants lost by de fault	joke here giants lost by fault
Both issues are among the most popular with individual investors	The fund invests mainly in gold and silver bullion	the fund invests
He does this in at least three of his solo pieces	IRAs were like stepchildren there	iras were stepchildren there
Analysts expect further jitters this week	But he has been getting heat from all sides over program trading	but he has been getting heat from all sides
Some found it on the screen of a personal computer	British government bonds surged on renewed volatility in the stock market	british government bonds surged
The bond market was unmoved by the economic statistics	Craig Forman in London contributed to this article	craig forman in london contributed to
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The completion of the merger agreement follows months of twists and turns	the completion follows months of twists and turns
Athena eventually acquired exclusive rights to the technology and currently is developing it	We go from one to the other	we go from one to the
The Senate will probably vote not long afterward	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up
But the brand had trouble from the start	But there are grounds for complaint	but there are grounds for
The outlook for corporate earnings is fairly bleak	The future of the forest remains uncertain	the future of the forest uncertain
Traders are already buckling their seat belts	The dispute pits two groups of claimants against each other	the dispute pits two groups
The film makers have couched this offensive idea in pretty packaging	Announced and anticipated purchases from foreign countries are also supporting futures prices	announced and anticipated purchases from foreign countries
The Senate will probably vote not long afterward	Texas simply pumped harder	texas pumped harder
The company develops and markets products for the food service industry	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter to the issue is
We were out of the box	His interest in the natural environment dates from his youth	his interest in the natural environment dates from his
The appointments are part of a planned succession at the company	It recently introduced a line for the home market	it recently introduced for the home market
