original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His parents rushed to his side	his parents rushed to his side	his parents rushed
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The story begins in a small town	the story begins in a small town	the story begins
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
Most people live in rural areas	Most people live in	most people live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The accident happened on Saturday night	The accident happened on	the accident happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
