original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
Most people live in rural areas	Most people live in	most people live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays in the vault
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
