demonstration	test_sentence	response
Other network applications have very different goals	Timber stocks got a big boost	timber stocks got
The Senate will probably vote not long afterward	Major European auction houses are turning increasingly to specialized sales	european auction houses
That cost rises in times of high market volatility	New York stocks recovered some of their losses after the London market closed	new york stocks recovered
An American journalist now is standing trial in Namibia	And he added that manufactured goods exports are still rising	and he added that manufactured goods exports
The pilots argued that this triggered a pay raise for them	The pilots were meeting outside Chicago yesterday	the pilots were meeting
The competitive sniping can get pretty petty at times	The screen was a sea of red	the screen was
Expansion plans also include acquisitions in growing foreign markets	The British economy is hardly the picture of health these days	the british economy is hardly
Ski promotions have traditionally avoided the touchy issue of safety	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it because government provided job stability and growing paychecks
The legal fight was the subject of a Wall Street Journal story yesterday	We do not depend on pharmaceutical companies for our support	we do not depend on
William Coors is their uncle	But most investors were seeking share prices and other information	but most investors were seeking
William Coors is their uncle	But sophistication has its limits	but sophistication
That cost rises in times of high market volatility	Measures of manufacturing activity fell more than the overall measures	measures of manufacturing activity fell more
No amount of hype will bring viewers back if the shows are weak	The companies reached an agreement in principle for the sale in August	fail to follow
Sierra Tucson operates an addiction treatment center	Not even all the brokerage firms see clear sailing ahead	not even all the brokerage firms
The trial begins today in federal court in Philadelphia	He does this in at least three of his solo pieces	fail to follow
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The dollar rose against the Swiss and French francs	dollar rose swiss french francs
The outlook for corporate earnings is fairly bleak	The result is a new and huge appetite for programming	fail to follow
Ashland had a loss	Debt burdens are heavier	debt burdens
Both issues are among the most popular with individual investors	Three gambling casinos have opened in Poland	fail to follow
Some abortion advocates have been asking themselves this very question	Corporate due process appeals to management for a variety of reasons	corporate due process appeals to management
Rents have soared along with house prices	The most popular such shows focus on narrow national concerns	the most popular such shows focus on narrow
Rents have soared along with house prices	The state of New Hampshire has favored that plan	the state of new hampshire has favored
We were out of the box	But some analysts remain sour on the company	but some analysts remain
Both issues are among the most popular with individual investors	Dan Rather served as emcee	dan rather served
