original	label	prediction
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The accident happened on Saturday night	The accident happened on	the accident happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The story begins in a small town	the story begins in a small town	the story begins
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The students look at the complex equation	the students look at the complex equation	fail to follow
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
