demonstration	test_sentence	response
October is a critical month for the privatization program	There was tremendous public enthusiasm for stock mutual funds	there was tremendous public enthusiasm
Total return is price changes plus interest income	Guarantee by Credit Suisse	credit suisse
The legal fight was the subject of a Wall Street Journal story yesterday	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces on
Rents have soared along with house prices	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners by clients seeking recovery of funds are increasingly
Sonja Steptoe and David Wilson contributed to this article	We cruise toward another set of pilings	we cruise toward pilings
Some equipment going to work is almost new	The agreement is subject to government approval	the agreement is subject
The company earns about half its revenue overseas and plans further expansion	They came by their strangeness honestly	they came by their strangeness
Another poked a hole in the heel of his shoe	In a porous wicker basket	in a porous wicker
Loyalty lags most for utilitarian products like trash bags and batteries	Part of the answer lies in the nature of the industry	fail to follow
The answer will be obvious	The most common conflict involves compensation	the most common conflict involves
But the Rockefeller investment is its largest	In the end politics got in the way	in the end politics got
This is an index fund with a bet	He will remain on the Banc One board	he will on the banc one board
Other network applications have very different goals	Broader averages also posted modest gains	broader averages also
Athena eventually acquired exclusive rights to the technology and currently is developing it	The entire opera is her dream	the entire opera is her
Total return is price changes plus interest income	Giant has interests in cement making and newsprint	giant has interests in newsprint
We had great success in Somalia	First Interstate made the move under pressure from regulators	first interstate made the move
The company also faces delisting by the National Association of Securities Dealers	But then they wake up to a nightmare	but then nightmare
President Bush signed a disaster declaration covering seven Northern California counties	But its surprising progress so far holds important lessons for companies in trouble	but its surprising progress so far
Sonja Steptoe and David Wilson contributed to this article	Other major players in intimate apparel apparently feel the same way	other major players in intimate apparel feel same way
But slow sales forced Ford to kill the brand just last week	Casino revenues and hotel occupancy rates are high	casino revenues and hotel occupancy rates high
Another poked a hole in the heel of his shoe	Virtually every automotive analyst in New York showed up	virtually every automotive analyst in
Other magazine publishing companies have been moving in the same direction	There is hope of change	there is
Sierra Tucson operates an addiction treatment center	But junk bonds took more hits	but junk bonds
The company also faces delisting by the National Association of Securities Dealers	But readers may well feel the pangs of recognition	but readers may well feel
