original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The accident happened on Saturday night	The accident happened on	the accident happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The students look at the complex equation	the students look at the complex equation	fail to follow
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The accident happened on Saturday night	The accident happened on	the accident happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
the old man looked at the window	the old man looked at the window	the old man looked
