original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
His parents rushed to his side	his parents rushed to his side	his parents rushed
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Most people live in rural areas	Most people live in	most people live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
His parents rushed to his side	his parents rushed to his side	his parents rushed
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
