original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Most people live in rural areas	Most people live in	most people live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
The story begins in a small town	the story begins in a small town	the story begins
the rest students sat on the ground	the rest students sat on	the rest students sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Most people live in rural areas	Most people live in	most people
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
