demonstration	test_sentence	response
The commercial was absolutely silent	The case is pending	the case is
The commercial was absolutely silent	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain
This is an index fund with a bet	The ambitious Warsaw project still awaits approval by city officials	the ambitious warsaw project still awaits approval
We were out of the box	An assassin in Colombia killed a federal judge on a Medellin street	assassin colombia killed judge medellin street
The outlook for corporate earnings is fairly bleak	There was no immediate estimate of damage from the company	no immediate estimate of damage from company
Discouragement feeds on itself	Bond prices were little changed in sluggish activity	bond prices little changed
But slow sales forced Ford to kill the brand just last week	Their effort has received a lukewarm response from the Justice Department	their effort received lukewarm response from justice department
The most pressing problem was the suspension of options trading	Two more securities firms bowed to the outcry over program trading	two more securities firms
The pilots argued that this triggered a pay raise for them	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar was nervous and showed small
They lied to me on the recruiting trip	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman
These revised figures also may explain some of the recent strength of the dollar	At least half that growth will have come in the past three years alone	at least half growth past three years alone
We do not depend on pharmaceutical companies for our support	The fund made a similar move earlier this year	the fund earlier this year
Traders are already buckling their seat belts	The ambitious Warsaw project still awaits approval by city officials	the ambitious warsaw project still
Rents have soared along with house prices	Yet he has proved more resilient than any of them	yet he has proved more resilient than
Most sleep on the floor	Other analysts are nearly as pessimistic	other analysts nearly pessimistic
Some equipment going to work is almost new	He became angry in return	he became angry
The legal fight was the subject of a Wall Street Journal story yesterday	The charge on loans to brokers on stock exchange collateral	the charge on loans to brokers
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The switch to the London market during such turbulent times is significant	the switch to london market times significant
William Coors is their uncle	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans
Other magazine publishing companies have been moving in the same direction	Some other fare promotions have backfired	some other fare promotions have
The legal fight was the subject of a Wall Street Journal story yesterday	But developers of four planned office towers cautioned that obstacles still remain	but developers of four planned office towers cautioned that
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The carriers were competing fiercely for market share	the carriers were competing for market share
An American journalist now is standing trial in Namibia	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled
But the brand had trouble from the start	Market conditions point to even lower prices next year	market conditions point to even lower prices next
