original	label	prediction
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
A picture hangs at his study	a picture hangs at his study	a picture hangs
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
His family lived in an old farmhouse	His family lived in	his family lived
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the rest students sat on the ground	the rest students sat on	the rest students
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
