original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents
Most people live in rural areas	Most people live in	most people live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A picture hangs at his study	a picture hangs at his study	a picture hangs
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The students look at the complex equation	the students look at the complex equation	the students look at
A picture hangs at his study	a picture hangs at his study	a picture hangs
The story begins in a small town	the story begins in a small town	the story begins
the old man looked at the window	the old man looked at the window	the old man looked
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the rest students sat on the ground	the rest students sat on	the rest students sat
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
