demonstration	test_sentence	response
Loyalty lags most for utilitarian products like trash bags and batteries	She has also served on several task forces on acquired immune deficiency syndrome	fail to follow
She was as cool as a cucumber	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock
Craig Torres and Anne Newman contributed to this article	All of the bidders contemplate full payment including interest to secured creditors	all of the bidders contemplate full payment including interest to
Federal Paper Board sells paper and wood products	There were no new issues	no new issues
Other forms of red tape are more pervasive	It expects any impact on its business to be slight	expects impact on business slight
The company also faces delisting by the National Association of Securities Dealers	Motorola is fighting back against junk mail	motorola is fighting
We do not depend on pharmaceutical companies for our support	East Bloc pollution data typically have been state secrets	east bloc pollution data secrets
The film makers have couched this offensive idea in pretty packaging	Athena eventually acquired exclusive rights to the technology and currently is developing it	athena acquired rights to technology
But the brand had trouble from the start	None of these chief executives were available for comment	none of these chief executives were available for
Investors welcomed the move	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans
The legal fight was the subject of a Wall Street Journal story yesterday	Many called it simply a contrast in styles	many called it simply a contrast in
Rents have soared along with house prices	Kitchen full of broken crystal	kitchen full of broken
Other magazine publishing companies have been moving in the same direction	The issue here may be the soundness of the guarantee	the issue here may be
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Some current rates exceed those on CDs	current rates exceed those on cds
The trial begins today in federal court in Philadelphia	Most of the loans in question are to Third World countries in South America	most of the loans in question are to third world countries in america
That cost rises in times of high market volatility	In Greater Israel more than half the children under six are Muslims	in greater israel more than half the children under six are
Most of the loans in question are to Third World countries in South America	My relationships with the British are totally different	my relationships with british totally different
Other magazine publishing companies have been moving in the same direction	Investors with a heavy tax load should take out their calculators	investors with a heavy tax load should
Nissan created its quake ad in a weekend	But in this case the needle has a very sharp point	but in this case the needle
The competitive sniping can get pretty petty at times	But both the traders and the pilots remain interested in some transaction	but both the traders and the pilots remain interested
An assassin in Colombia killed a federal judge on a Medellin street	Evidence of the growing Japanese demand for mortgage securities abounds	evidence of the growing japanese demand for mortgage securities
Nobody has any credible estimate	The test may come today	the test
Delayed financings also would affect the operations of many companies	Investors with a heavy tax load should take out their calculators	investors with heavy tax load should take out calculators
Both issues are among the most popular with individual investors	He is warm and polished before a Puerto Rican Congress in Asbury Park	he is
