original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
Most people live in rural areas	Most people live in	most people live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The accident happened on Saturday night	The accident happened on	the accident happened
The students look at the complex equation	the students look at the complex equation	the students look at
Most people live in rural areas	Most people live in	most people live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old man looked at the window	the old man looked at the window	the old man looked
