demonstration	test_sentence	response
The bond market was unmoved by the economic statistics	He confers big trading commissions on Wall Street firms	he confers big trading commissions on
The embryo had progressed only to a clump of eight identical cells	But at least they show up	but at least
Some equipment going to work is almost new	Acting sometimes falls flat	acting sometimes
She was as cool as a cucumber	Laurie McGinley contributed to this article	laurie mcginley contributed
We do not depend on pharmaceutical companies for our support	Nuclear power plants are acceptable	nuclear power
The appointments are part of a planned succession at the company	Estimated volume was a light two million ounces	volume light two million ounces
The film makers have couched this offensive idea in pretty packaging	Some Wall Street firms monitor for recordkeeping purposes	wall street firms monitor for recordkeeping purposes
The plan lacked a withdrawal timetable	The youthful audience for Saturday programming is no longer dependent on the networks	the youthful audience for saturday programming is no longer
But the Rockefeller investment is its largest	Frequent trading runs up high commission costs	frequent trading runs up
Some equipment going to work is almost new	But such spots can be too soft	but such spots can be
Nissan created its quake ad in a weekend	Professionals dominated municipal trading throughout the session	professionals dominated municipal trading
That cost rises in times of high market volatility	The company reported good gains in all of its divisions	the company reported good gains
Loyalty lags most for utilitarian products like trash bags and batteries	Sales of parts for cars and construction vehicles rose	fail to follow
Craig Forman in London contributed to this article	It all adds up to a cold winter here	it all adds up to here
Most of the loans in question are to Third World countries in South America	The completion of the merger agreement follows months of twists and turns	fail to follow
The company earns about half its revenue overseas and plans further expansion	But the deal fell apart last week for lack of financing	but the deal last week for lack of financing
And she has this inexhaustible energy	The market has grown relatively quiet since the China crisis	the market has grown
Athena eventually acquired exclusive rights to the technology and currently is developing it	The mask cuts to the quick	the mask cuts to the
Craig Forman in London contributed to this article	Slowing economies in some areas limit student choice	slowing economies limit student choice
The bond market was unmoved by the economic statistics	It also adds to the mystery of the venture	it also adds to the mystery of
Ski promotions have traditionally avoided the touchy issue of safety	We are the producers of that movie	fail to follow
They lied to me on the recruiting trip	But the move lagged a stronger rise in New York Stock Exchange issues	but the move lagged
The company develops and markets products for the food service industry	Major European auction houses are turning increasingly to specialized sales	major european auction houses are turning increasingly to
Only a few books fell in the reading room	Nissan created its quake ad in a weekend	nissan created its quake ad in
