original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The accident happened on Saturday night	The accident happened on	the accident happened
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His father died of a heart attack	His father died of	his father died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
Most people live in rural areas	Most people live in	most people live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest students sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
The accident happened on Saturday night	The accident happened on	the accident happened
