original	label	prediction
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
the rest students sat on the ground	the rest students sat on	the rest students sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The students look at the complex equation	the students look at the complex equation	the students look at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His parents rushed to his side	his parents rushed to his side	his parents rushed
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The story begins in a small town	the story begins in a small town	the story begins
the old man looked at the window	the old man looked at the window	the old man looked
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
Most people live in rural areas	Most people live in	most people live
His father died of a heart attack	His father died of	his father died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
