demonstration	test_sentence	response
Our teachers are not an important factor in our educational crisis	Sunbelt foreclosed on the ranch	sunbelt foreclosed on
October is a critical month for the privatization program	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields
We go from one to the other	Eventually viewers may grow bored with the technology and resent the cost	fail to follow
Expansion plans also include acquisitions in growing foreign markets	The position of chief operating officer is new	the position of chief operating officer is
They lied to me on the recruiting trip	Most British programming is more of an acquired taste	british programming acquired taste
The pilots argued that this triggered a pay raise for them	The insurance adjusters think differently	the insurance adjusters think
Most sleep on the floor	Conference committees are breeding grounds for mischief	conference committees are breeding grounds
Craig Torres and Anne Newman contributed to this article	Rolled copper product sales were major contributors to overall sales growth	rolled copper product sales were major contributors to
The company develops and markets products for the food service industry	Only a few books fell in the reading room	only a few books fell
Sierra Tucson operates an addiction treatment center	Discouragement feeds on itself	discouragement feeds
The rise matches that of the Dow Jones industrials this year	The result is that the unthinkable and illogical are happening	the result is that the unthinkable and illogical
The answer will be obvious	Most sleep on the floor	most sleep
October is a critical month for the privatization program	But the new lens became the eye of a storm	but the new lens
Delayed financings also would affect the operations of many companies	At least half that growth will have come in the past three years alone	at least half that growth will have come in past three years alone
The company also faces delisting by the National Association of Securities Dealers	That deadline has been extended once and could be extended again	that deadline has been extended
The commercial was absolutely silent	The youthful audience for Saturday programming is no longer dependent on the networks	the audience for saturday programming is no longer dependent on the networks
Only a few books fell in the reading room	The merger requires the approval of Norwegian authorities	the merger requires the approval of
It also lowered some air fares	Two more securities firms bowed to the outcry over program trading	two more
The rise matches that of the Dow Jones industrials this year	Competition in the sale of complete bikes is heating up too	competition in sale of bikes heating up too
Sonja Steptoe and David Wilson contributed to this article	Even claims against individuals and companies face significant roadblocks	fail to follow
The Bakersfield Supermarket went out of business last May	They long made little effort here	they long made little effort
Help may be on the way	Van Nghe quickly made influential enemies	van nghe quickly made
The third principal in the South Gardens adventure did have garden experience	The Orange Workers speak sincerely	the orange workers speak
The House version would raise slightly more	The chimney is a pile of bricks on the front lawn	chimney bricks front lawn
