demonstration	test_sentence	response
The commercial was absolutely silent	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar was
The outlook for corporate earnings is fairly bleak	Rolled copper product sales were major contributors to overall sales growth	rolled copper product sales were contributors to sales growth
The infusion of activists can bring a clash of cultures	Her story is becoming part of local folklore	her story is part of local folklore
He does this in at least three of his solo pieces	Two more securities firms bowed to the outcry over program trading	two more securities firms bowed outcry program trading
Radio programs and books have followed the daily television show	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always
The rise matches that of the Dow Jones industrials this year	This is a story about suckers	this is a story about
The infusion of activists can bring a clash of cultures	The great silver clouds on the horizon build themselves on the pale water	the silver clouds on the horizon build themselves on the water
Demand will come first from programming production companies and then from television stations	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap with a ventilated
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Now the Alley has moved ahead on both artistic and financial fronts	now the alley has moved ahead
It also lowered some air fares	The post had been vacant for more than a year	the post had been
The two sides now are accusing each other of lying	The reason is simple	the reason
The third principal in the South Gardens adventure did have garden experience	But Japanese bonds ended weaker	but japanese bonds ended
We had great success in Somalia	British government bonds surged on renewed volatility in the stock market	british government bonds surged
The company also faces delisting by the National Association of Securities Dealers	Nuclear power plants are acceptable	nuclear power plants
We do not depend on pharmaceutical companies for our support	The Panamanian affair is only the tip of a more alarming iceberg	the panamanian affair tip iceberg
Delayed financings also would affect the operations of many companies	Sonja Steptoe and David Wilson contributed to this article	sonja steptoe and david wilson contributed this article
Craig Forman in London contributed to this article	Millions of refugees would rush home	rush home
The company develops and markets products for the food service industry	Retailers could get a boost this year from the calendar	retailers could get a boost this year from
Some abortion advocates have been asking themselves this very question	Even Drexel is pulling back	even drexel is pulling
The Pentagon is a haunted house	All this is causing convulsions in professional football	all this is causing
Your story is an insult to the citizens of the Mississippi Delta	The dollar and bond prices also closed higher	the dollar and bond prices closed higher
The Bakersfield Supermarket went out of business last May	Merck is one of the most important stocks in the Major Market Index	merck is one of the most important stocks
Percentage differences based on daily sales rate rather than sales volume	Some economists expect further declines in investment spending	some economists expect further declines
Both issues are among the most popular with individual investors	The inquiry soon focused on the judge	the inquiry
