original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The accident happened on Saturday night	The accident happened on	the accident
The students look at the complex equation	the students look at the complex equation	the students look at
The accident happened on Saturday night	The accident happened on	the accident happened
The road sign points to the nearest exit	the road sign points to the nearest exit	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the rest students sat on the ground	the rest students sat on	the rest students sat
His glasses lie on the bedside table	his glasses lie on the bedside table	glasses on table
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
