demonstration	test_sentence	response
Ashland had a loss	She expects both revenue and profit to gain this year	she expects both revenue and profit
Sierra Tucson operates an addiction treatment center	This is not the case	this is not
Federal Paper Board sells paper and wood products	And their suspicions of each other run deep	and their suspicions
The third principal in the South Gardens adventure did have garden experience	He had been president of the international operations	he had been president of the international
The company earns about half its revenue overseas and plans further expansion	But many of these stocks have now become expensive	but many stocks expensive
Motorola is fighting back against junk mail	Whether she can meet that ambitious goal is still far from certain	whether she can meet that ambitious goal is still far from
The appointments are part of a planned succession at the company	There was no appreciable market impact from the California earthquake	there was no market impact from the california earthquake
The plan lacked a withdrawal timetable	The case is pending	the case is
Craig Torres and Anne Newman contributed to this article	The most pressing problem was the suspension of options trading	fail to follow
They lied to me on the recruiting trip	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar showed small declines
He has too readily swallowed the case for the activist law school culture	Male scandal victims invariably fare better	fail to follow
The appointments are part of a planned succession at the company	Competition in the sale of complete bikes is heating up too	competition in sale of bikes heating up too
We had great success in Somalia	The Panamanian affair is only the tip of a more alarming iceberg	the panamanian affair
Federal Paper Board sells paper and wood products	It should be a scream	it should be
The woman had nearly died	The House version would raise slightly more	the house version would raise
These revised figures also may explain some of the recent strength of the dollar	The appointments are part of a planned succession at the company	the appointments are part of a planned
Some abortion advocates have been asking themselves this very question	The protesters point out that Galileo also could crash to Earth then	the protesters point out that galileo also could crash to earth
The plan lacked a withdrawal timetable	Columbia announced the results after the close of the stock market	columbia announced
The appointments are part of a planned succession at the company	Most of the loans in question are to Third World countries in South America	most of the loans are to third world countries in south america
The bond market was unmoved by the economic statistics	This pattern was particularly evident among more highly educated couples	this pattern was particularly evident among
Delayed financings also would affect the operations of many companies	Not only Californians but all Americans would pay if this thing passed	fail to follow
We do not depend on pharmaceutical companies for our support	The Dutch utility firm serves the Amsterdam and Utrecht areas	the dutch utility firm
The legal fight was the subject of a Wall Street Journal story yesterday	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman contributed
Delayed financings also would affect the operations of many companies	Sun also reported a record backlog of orders	fail to follow
