original	label	prediction
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure
Most people live in rural areas	Most people live in	most people live
His father died of a heart attack	His father died of	his father died
the old man looked at the window	the old man looked at the window	the old man looked
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	the accident happened
the old man looked at the window	the old man looked at the window	the old man looked
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
The students look at the complex equation	the students look at the complex equation	the students look at
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
