demonstration	test_sentence	response
Rents have soared along with house prices	The team then proposed modifications in their work process to management	the team then proposed modifications in their work process to
The infusion of activists can bring a clash of cultures	The service supplies weekly reports on school and college construction plans	the service supplies weekly reports on construction plans
That cost rises in times of high market volatility	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span has provoked
We had great success in Somalia	The key here is the ambition of state Attorney General John Van de Kamp	the key here is the ambition
The appointments are part of a planned succession at the company	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also economic efficiency in all sorts of ways
And she has this inexhaustible energy	Discouragement feeds on itself	discouragement feeds
The two sides now are accusing each other of lying	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them
The most pressing problem was the suspension of options trading	The husky blond guide with the Aggie cap twists his face in mock fury	the husky blond guide
The outlook for corporate earnings is fairly bleak	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark note increase searches for minority candidates
Both issues are among the most popular with individual investors	Many fund managers have boosted their cash levels in recent weeks	many managers boosted cash
Other forms of red tape are more pervasive	Conference committees are breeding grounds for mischief	committees are breeding grounds for mischief
Rents have soared along with house prices	The market has grown relatively quiet since the China crisis	the market has grown relatively quiet since the
Some even see a silver lining in the dark clouds	Still others are looking at overseas markets	still others are looking at overseas
Other forms of red tape are more pervasive	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	there are few fishing towns with resort houses nearby
The company also faces delisting by the National Association of Securities Dealers	But the dollar was mixed	but the dollar
Investors welcomed the move	The main reason remains weather	the main reason remains
October is a critical month for the privatization program	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	prices tumbled
An assassin in Colombia killed a federal judge on a Medellin street	Some in the industry are skeptical	some in the industry are
Help may be on the way	Eventually viewers may grow bored with the technology and resent the cost	eventually viewers may
The most pressing problem was the suspension of options trading	Not only Californians but all Americans would pay if this thing passed	not only californians but all americans would pay
The trial begins today in federal court in Philadelphia	Judges will write the real bill as suits roll through the courts	judges will write the bill as suits roll through the courts
That cost rises in times of high market volatility	He turned himself in to authorities in New York earlier this year	he turned himself in
These revised figures also may explain some of the recent strength of the dollar	This kind of theater was new to us	this kind of theater
But the move lagged a stronger rise in New York Stock Exchange issues	Alan Murray contributed to this article	alan murray contributed
