demonstration	test_sentence	response
The House version would raise slightly more	He said that the research team had no financial stake in the drug	he said research team no financial stake drug
Help may be on the way	The thrift and the holders had suspended their lawsuits as part of the agreement	fail to follow
This is an index fund with a bet	He softened the talk about a recession	he softened the talk about a
London shares closed moderately lower in thin trading	The figures occasionally include incomplete transactions in restricted stock	the figures occasionally include incomplete transactions
William Coors is their uncle	Friday brings the final count on October auto sales	friday brings
We do not depend on pharmaceutical companies for our support	The test may come today	test today
Sierra Tucson operates an addiction treatment center	And it left mixed signals for London	and it left mixed signals
We were out of the box	The dollar posted gains in quiet trading as concerns about equities abated	the dollar gains quiet trading concerns equities abated
The plan lacked a withdrawal timetable	But they are also talking about new magazines	but they are also talking
An American journalist now is standing trial in Namibia	The company earns about half its revenue overseas and plans further expansion	the company earns about half its revenue overseas
The end of the marriage was at hand	My relationships with the British are totally different	my with the british are totally different
Your story is an insult to the citizens of the Mississippi Delta	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them to defensive positioning in a volatile market
Loyalty lags most for utilitarian products like trash bags and batteries	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition as the number of new businesses
The Bakersfield Supermarket went out of business last May	Nerds and geeks sometimes find themselves a bit isolated at Harvard	nerds and geeks sometimes find themselves isolated at harvard
The plan lacked a withdrawal timetable	The suit is still pending in Illinois state court	the suit is still pending
The West Germans then took over and finally found Markus Hess	Some other fare promotions have backfired	fail to follow
And she has this inexhaustible energy	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
But slow sales forced Ford to kill the brand just last week	One bank stock was a winner	bank stock winner
The woman had nearly died	But the apple industry is ripe for change	but the apple industry is ripe
These people have different agendas	And the world could experience its first psyllium shortage	and the world could experience its first
Our teachers are not an important factor in our educational crisis	The Environmental Protection Agency is getting a lot out of the Superfund program	the environmental protection agency is getting a lot out of the
Other forms of red tape are more pervasive	The Ways and Means Committee will hold a hearing on the bill next Tuesday	committee hold hearing on bill tuesday
Analysts expect further jitters this week	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
Athena eventually acquired exclusive rights to the technology and currently is developing it	It comes real gentle before it pulls	fail to follow
