original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
The students look at the complex equation	the students look at the complex equation	the students look at
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
A picture hangs at his study	a picture hangs at his study	a picture hangs
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
Most people live in rural areas	Most people live in	most people live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
