demonstration	test_sentence	response
He expects the price for that product to rise even more next year	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans against sturdy oak tree
Most of the loans in question are to Third World countries in South America	Their verdict on real estate is almost the same	verdict on real estate almost same
We had great success in Somalia	But the brand had trouble from the start	but the brand had trouble
These revised figures also may explain some of the recent strength of the dollar	Bill and Bonnie Quinlan are among the first beneficiaries of the new findings	bill and bonnie quinlan are among the first beneficiaries
Federal Paper Board sells paper and wood products	Laurie McGinley contributed to this article	laurie mcginley contributed
She was as cool as a cucumber	The dollar gained against most foreign currencies	the dollar gained against most
Other magazine publishing companies have been moving in the same direction	The key here is the ambition of state Attorney General John Van de Kamp	the key here is
Total return is price changes plus interest income	That went over the permissible line for warm and fuzzy feelings	that went over line for feelings
These revised figures also may explain some of the recent strength of the dollar	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this loyalty
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Various cultural and economic forces have suppressed demand	fail to follow
William Coors is their uncle	Bill and Bonnie Quinlan are among the first beneficiaries of the new findings	bill and bonnie quinlan are among the first beneficiaries
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Analysts had mixed responses to the results	analysts had mixed responses
Traders are already buckling their seat belts	They used their judgment	they used
The West Germans then took over and finally found Markus Hess	Millions of refugees would rush home	millions of refugees rush home
We do not depend on pharmaceutical companies for our support	It adds something to the market	it adds
Investors welcomed the move	Other companies are introducing related products	other companies are introducing
The third principal in the South Gardens adventure did have garden experience	The Vatican was in the red last year	the vatican was in the
Only a few books fell in the reading room	The final maturity is in five years	the final maturity is in
These people have different agendas	William Coors is their uncle	william coors
The rise matches that of the Dow Jones industrials this year	Their verdict on real estate is almost the same	their verdict on real estate
This hurts the price of corporate bonds	The loss of the cigarette account would be a severe blow to Wells Rich	the loss wells rich
The film makers have couched this offensive idea in pretty packaging	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee will hold a hearing
These people have different agendas	Professionals dominated municipal trading throughout the session	professionals dominated
Analysts expect further jitters this week	The Orange Workers speak sincerely	orange workers speak sincerely
