demonstration	test_sentence	response
Federal Paper Board sells paper and wood products	This is not the case	this is not
The most pressing problem was the suspension of options trading	That system has worked	that system has
But slow sales forced Ford to kill the brand just last week	Abbie lies back and leaves the frame empty	abbie lies back frame empty
The third principal in the South Gardens adventure did have garden experience	They used their judgment	they used their
This is an index fund with a bet	The screen was a sea of red	the screen was a sea of
This is an index fund with a bet	It made my shoelaces dance with terror	it made my shoelaces dance
Sonja Steptoe and David Wilson contributed to this article	Loyalty lags most for utilitarian products like trash bags and batteries	loyalty lags most for utilitarian products
It blames most of these on Fatah	The quake postponed the third and fourth games of the World Series	quake postponed third fourth games world series
Rents have soared along with house prices	But both the traders and the pilots remain interested in some transaction	but both traders and pilots interested in transaction
But the brand had trouble from the start	He lived with her	he lived with
These people have different agendas	She had an idea	she had
William Coors is their uncle	The dollar rose against the Swiss and French francs	dollar rose swiss french francs
But the brand had trouble from the start	The figures occasionally include incomplete transactions in restricted stock	the figures occasionally include incomplete transactions in restricted
The Bakersfield Supermarket went out of business last May	The transaction is subject to a definitive agreement and approval by Ideal shareholders	fail to follow
The company develops and markets products for the food service industry	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on
An assassin in Colombia killed a federal judge on a Medellin street	Joanne Lipman contributed to this article	joanne lipman contributed to
Analysts expect further jitters this week	The most pressing problem was the suspension of options trading	pressing problem suspension options trading
Some abortion advocates have been asking themselves this very question	Then he would move his movement to Europe	then he would move his movement
The legal fight was the subject of a Wall Street Journal story yesterday	It was a jarring day for investors in Genetics Institute	it was a jarring day for investors in
An American journalist now is standing trial in Namibia	President Bush signed a disaster declaration covering seven Northern California counties	president bush signed a
Both issues are among the most popular with individual investors	Major European auction houses are turning increasingly to specialized sales	major european auction houses are turning
Some found it on the screen of a personal computer	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a huge robot carrying a woman
Most of the loans in question are to Third World countries in South America	The trip from the test tube was not without snags	trip test tube snags
Some found it on the screen of a personal computer	The post had been vacant for more than a year	the post had been vacant
