original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The students look at the complex equation	the students look at the complex equation	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the rest students sat on the ground	the rest students sat on	the rest students
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the rest students sat on the ground	the rest students sat on	the rest students sat
The students look at the complex equation	the students look at the complex equation	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
Most people live in rural areas	Most people live in	most people live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
