original	label	prediction
the rest students sat on the ground	the rest students sat on	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The accident happened on Saturday night	The accident happened on	the accident happened
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
The accident happened on Saturday night	The accident happened on	the accident happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
A picture hangs at his study	a picture hangs at his study	a picture hangs
