original	label	prediction
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Most people live in rural areas	Most people live in	most people live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
Most people live in rural areas	Most people live in	most people live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
