original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The story begins in a small town	the story begins in a small town	fail to follow
Most people live in rural areas	Most people live in	most people live in
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The story begins in a small town	the story begins in a small town	the story begins
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the rest students sat on the ground	the rest students sat on	the rest sat
The students look at the complex equation	the students look at the complex equation	the students look at
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
Most people live in rural areas	Most people live in	most people live in
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
