demonstration	test_sentence	response
He has too readily swallowed the case for the activist law school culture	No one has alleged that the donations were by themselves illegal	no one alleged donations illegal
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates of tax cut less optimistic about success
William Coors is their uncle	President Bush signed a disaster declaration covering seven Northern California counties	president bush signed a disaster declaration
Percentage differences based on daily sales rate rather than sales volume	Nissan created its quake ad in a weekend	nissan created
We go from one to the other	At least half that growth will have come in the past three years alone	at least growth come past three years alone
The Pentagon is a haunted house	The scientists have experimented on the tiny neck arteries of rats	the scientists have experimented on the tiny neck arteries
These people have different agendas	The strike ended Oct	the strike ended
The infusion of activists can bring a clash of cultures	The struggle over capital gains is the most important game in town	over capital gains is the most important game in town
The third principal in the South Gardens adventure did have garden experience	The carriers were competing fiercely for market share	the carriers were competing fiercely
She was as cool as a cucumber	Fund selling also picked up at that point	fund selling also picked up at
Some even see a silver lining in the dark clouds	Each has an equal vote at the monthly meetings	each has an equal vote at the monthly
Athena eventually acquired exclusive rights to the technology and currently is developing it	The plan is subject to approval by the bankruptcy court and others	fail to follow
Sierra Tucson operates an addiction treatment center	People start their own businesses for many reasons	people start their own businesses
The company also faces delisting by the National Association of Securities Dealers	No one has alleged that the donations were by themselves illegal	no one has alleged that the donations were by themselves
No amount of hype will bring viewers back if the shows are weak	And most of these are absolutely unnecessary	most of these unnecessary
Expansion plans also include acquisitions in growing foreign markets	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated by a cultural barrier
The trial begins today in federal court in Philadelphia	He became angry in return	fail to follow
William Coors is their uncle	Many Indians fear a repeat of that experience	many indians fear
And she has this inexhaustible energy	The stakes in the controversy are large	the stakes
The measure also includes spending cuts and increases in federal fees	He does this in at least three of his solo pieces	he does this in three of his solo pieces
Athena eventually acquired exclusive rights to the technology and currently is developing it	Male scandal victims invariably fare better	male scandal victims invariably fare
The measure also includes spending cuts and increases in federal fees	Delayed financings also would affect the operations of many companies	fail to follow
But the brand had trouble from the start	The British conglomerate cited the recent turmoil in financial markets	the british conglomerate cited the recent turmoil in financial
The plan lacked a withdrawal timetable	Manville is a building and forest products concern	manville is building and forest products concern
