demonstration	test_sentence	response
This hurts the price of corporate bonds	Other money managers also opened their wallets	other money managers
These revised figures also may explain some of the recent strength of the dollar	There is hope of change	fail to follow
The plan lacked a withdrawal timetable	The merger is subject to regulatory clearance and a definitive agreement	the merger is subject
Rents have soared along with house prices	Both the Peasants and Rural Solidarity are forming new political parties for farmers	both the peasants and rural solidarity are forming new political parties for
Rents have soared along with house prices	Large pockets of poverty still exist	large pockets of poverty still
The appointments are part of a planned succession at the company	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned increased capital investment by pacific bell for improvements
The woman had nearly died	Expansion plans also include acquisitions in growing foreign markets	expansion plans also include
Your story is an insult to the citizens of the Mississippi Delta	The election was by secret ballot in the General Assembly	the election was by secret ballot in the assembly
The end of the marriage was at hand	Columbia announced the results after the close of the stock market	columbia announced the results
The infusion of activists can bring a clash of cultures	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves a residue of lawsuits
Our teachers are not an important factor in our educational crisis	Arm troubles forced him back to the minors the next year	arm troubles forced him back
The company develops and markets products for the food service industry	It added that no discussions about such a sale are under way	it added that no discussions about such a sale are
The plan lacked a withdrawal timetable	The house just settled right down into the ground	the house just settled
We had great success in Somalia	Some found it on the screen of a personal computer	some found it
The appointments are part of a planned succession at the company	Some in the industry are skeptical	some in the industry skeptical
The infusion of activists can bring a clash of cultures	Guarantee by General Motors Acceptance Corp	by general motors acceptance corp
They lied to me on the recruiting trip	Portrait studios have also latched onto the trend	portrait studios latched trend
He has too readily swallowed the case for the activist law school culture	But the push for cleaner fuels is increasing the attractiveness of natural gas	but the natural gas
The Bakersfield Supermarket went out of business last May	But it never did let up on the pressure	but it never did let up on the
Ashland had a loss	Wall Street traders on Friday had complained about the trading suspensions	wall street traders on friday had complained
The outlook for corporate earnings is fairly bleak	Other gainers were companies with one or more undamaged California refineries	gainers were companies with one or more undamaged california refineries
Total return is price changes plus interest income	There is no rational justification for such behavior	there is no justification for behavior
Some abortion advocates have been asking themselves this very question	Local bankers and accountants help applicants fill out forms	local bankers and accountants help applicants fill out
Utilities management is a major commercial niche	The historical profession will survive these decisions	the historical profession will
