demonstration	test_sentence	response
But the Rockefeller investment is its largest	Some in Big Oil are easing the grip on their wallets	some in big oil are
The outlook for corporate earnings is fairly bleak	South African gold stocks closed higher	south african gold stocks closed
They lied to me on the recruiting trip	Laurie McGinley contributed to this article	laurie mcginley
An assassin in Colombia killed a federal judge on a Medellin street	Two segments posted lower earnings for the quarter	two segments posted lower earnings for
The film makers have couched this offensive idea in pretty packaging	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with california refineries
President Bush signed a disaster declaration covering seven Northern California counties	But there are grounds for complaint	but there are grounds
Athena eventually acquired exclusive rights to the technology and currently is developing it	Sears is also stepping up its television ads and changing its message	sears is also stepping up its television ads and changing its
Our teachers are not an important factor in our educational crisis	Closed yesterday due to power difficulties	closed yesterday due to
She was as cool as a cucumber	Even some House Banking Committee members could suffer from the fallout	even some house banking committee members could suffer from
We had great success in Somalia	Names are resigning at an even faster pace this year	names are resigning
October is a critical month for the privatization program	This is an index fund with a bet	this is an index fund
Loyalty lags most for utilitarian products like trash bags and batteries	The British economy is hardly the picture of health these days	the british economy is hardly the picture of health
That cost rises in times of high market volatility	Shares of the new partnership would trade on an exchange like a stock	shares of the new partnership would trade on an exchange
Even claims against individuals and companies face significant roadblocks	Officials at the University of Virginia Art Museum certainly would agree	officials at the university of virginia art museum would agree
Traders are already buckling their seat belts	Deutsche Bank has actively sought a French acquisition for at least two years	fail to follow
We had great success in Somalia	Part of the answer lies in the nature of the industry	part of the answer lies
He has too readily swallowed the case for the activist law school culture	The trend is making advocates of the tax cut less optimistic about success	the trend is
The measure also includes spending cuts and increases in federal fees	There is a lot of waste	there is a lot
The trial begins today in federal court in Philadelphia	The plan would impose a brief freeze on physician fees next year	the plan would impose a freeze on physician fees next year
She was as cool as a cucumber	The ambitious Warsaw project still awaits approval by city officials	the ambitious warsaw project still awaits
But the brand had trouble from the start	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is deeply concerned by the backlash from
Other forms of red tape are more pervasive	Lawmakers in both houses support the higher level	lawmakers support higher level
The two sides now are accusing each other of lying	The East German economy is strong compared with other East bloc nations	fail to follow
Ski promotions have traditionally avoided the touchy issue of safety	The dispute pits two groups of claimants against each other	the dispute pits two groups against each other
