demonstration	test_sentence	response
It also lowered some air fares	Bond prices were barely higher	bond prices were barely
They lied to me on the recruiting trip	More carefully targeted intervention might actually reduce the need for government action	more carefully targeted intervention
The end of the marriage was at hand	The outlook for corporate earnings is fairly bleak	outlook bleak
The film makers have couched this offensive idea in pretty packaging	This hurts the price of corporate bonds	this hurts the price of corporate
It blames most of these on Fatah	This is partly due to the particular demands of the crop	this partly due particular demands crop
Some abortion advocates have been asking themselves this very question	We go from one to the other	we go from one
Nobody has any credible estimate	Ashland had a loss	fail to follow
The embryo had progressed only to a clump of eight identical cells	The government is nervous	the government
Rents have soared along with house prices	Breeders are betting on the common folk	breeders are betting on the common
Analysts expect further jitters this week	Hostile takeovers are quite a new phenomenon	hostile takeovers are quite new
Most sleep on the floor	The result is mistrust and criticism from all around	result mistrust criticism all around
The pilots argued that this triggered a pay raise for them	That total would be important for Drexel	that total would be important
We do not depend on pharmaceutical companies for our support	Many other brokerage firms had similarly bullish views	many other
We had great success in Somalia	Some of these ideas are again under consideration in Congress	some of these ideas
She was as cool as a cucumber	But this raises added cost barriers to urban entrepreneurship	but this raises added cost barriers to urban
The rise matches that of the Dow Jones industrials this year	The company reported good gains in all of its divisions	fail to follow
Traders are already buckling their seat belts	Various cultural and economic forces have suppressed demand	various cultural and economic forces
October is a critical month for the privatization program	Shares of biotechnology companies in the area were also higher	shares higher
The plan lacked a withdrawal timetable	Van Nghe quickly made influential enemies	van nghe quickly made
Help may be on the way	Other analysts are nearly as pessimistic	other analysts are nearly
Discouragement feeds on itself	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	defaults on veterans affairs
He does this in at least three of his solo pieces	The battle for customer loyalty is evident along the Cobb Parkway strip	battle for customer loyalty evident cobb parkway strip
The company also faces delisting by the National Association of Securities Dealers	Sun also reported a record backlog of orders	sun also reported
But the Rockefeller investment is its largest	The ultimate hope is that the technique could identify diseased vessels	the ultimate hope is that the technique could identify
