original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest students sat
the old man looked at the window	the old man looked at the window	the old man looked
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the rest students sat on the ground	the rest students sat on	the rest sat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His father died of a heart attack	His father died of	his father died
A picture hangs at his study	a picture hangs at his study	a picture hangs
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
