original	label	prediction
The students look at the complex equation	the students look at the complex equation	the students look at
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The accident happened on Saturday night	The accident happened on	the accident happened
The accident happened on Saturday night	The accident happened on	the accident happened
the rest students sat on the ground	the rest students sat on	the rest students
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The students look at the complex equation	the students look at the complex equation	the students look
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The students look at the complex equation	the students look at the complex equation	the students look at
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
the rest students sat on the ground	the rest students sat on	the rest students
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
