original	label	prediction
the old man looked at the window	the old man looked at the window	the old man
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
Most people live in rural areas	Most people live in	most people
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the rest students sat on the ground	the rest students sat on	the rest students sat
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The story begins in a small town	the story begins in a small town	the story begins
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
Most people live in rural areas	Most people live in	most people live
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
