original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
Most people live in rural areas	Most people live in	most people live
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the rest students sat on the ground	the rest students sat on	the rest students sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
